location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
Las Vegas,83.2952952948051,54.3326205971416,34.77%,69.96%,72.79%,17111,2574688
Louisville,46.37921806008837,24.63273651597317,46.89%,74.63%,74.44%,7313,1154639
Baltimore,45.33695039438611,23.186768692649213,48.86%,76.13%,76.35%,13112,2765496
Milwaukee,52.64058062552679,29.31999332414064,44.30%,77.83%,75.57%,8090,1386463
Albuquerque,51.2444135714771,23.40784376643796,54.32%,86.05%,84.89%,6693,993572
Tucson,53.87520183586611,28.16182082061211,47.73%,77.39%,75.93%,7856,1123795
Fresno,37.72069229909972,18.929230065407364,49.82%,69.91%,73.96%,7953,1255663
Mesa,48.6124085687996,30.084441839958572,38.11%,74.36%,74.76%,5359,813549
Sacramento,61.52899251098322,37.23760894603276,39.48%,75.98%,77.66%,9253,1450976
Atlanta,88.41072443631472,54.0229320203229,38.90%,63.49%,62.66%,32655,5786850
Kansas City,61.87048879676408,32.721223294985364,47.11%,75.90%,76.18%,9859,1490983
Colorado Springs,64.06067743525341,34.66184628793689,45.89%,84.88%,86.20%,4999,734591
Miami,113.39461369639565,75.26330526125452,33.63%,75.85%,76.20%,22122,2035341
Raleigh,51.804745870077454,25.152365591958254,51.45%,74.92%,72.74%,10966,1606785
Omaha,49.665571119872354,27.328536601058165,44.97%,79.21%,77.18%,8644,1084962
Long Beach,55.20985922264568,29.60011079297955,46.39%,72.75%,71.99%,10311,1793789
Virginia Beach,49.7153787658204,32.055716829686745,35.52%,78.03%,74.37%,6687,1111079
Oakland,87.02418812679842,31.01842697340807,64.36%,87.04%,88.86%,9991,1871583
Minneapolis,69.45756321682514,30.014534275663944,56.79%,84.98%,85.74%,11511,1735614
Tulsa,49.945095340233095,28.916874770455014,42.10%,72.64%,71.70%,5035,764967
Arlington,56.27807585749704,28.710287569418245,48.98%,79.56%,78.22%,14117,2194406
Tampa,70.88736850982221,36.08546966409463,49.09%,78.35%,76.43%,10255,1472164
New Orleans,55.93753226212566,33.58770131383406,39.95%,70.14%,69.99%,17395,3880193
Wichita,38.99281392351472,22.75734653096579,41.64%,70.48%,71.34%,5569,685325
Cleveland,53.72105957039616,33.290527220012805,38.03%,66.98%,67.46%,9600,1870625
Bakersfield,39.094828840358474,25.034443179310923,35.96%,65.15%,67.95%,5613,867519
Aurora,42.61785676998355,18.53015392801496,56.52%,81.17%,83.02%,709,58993
Anaheim,65.71917443776448,36.01316659819959,45.20%,69.20%,68.06%,8600,923781
Honolulu,139.72237692865534,69.69369012835661,50.12%,88.29%,84.92%,11754,1055960
Santa Ana,47.048113964670115,22.905953273670693,51.31%,69.35%,73.90%,2942,394808
Riverside,45.12902271736702,29.670086997779087,34.25%,68.85%,70.97%,6026,799659
Corpus Christi,48.93845470166096,35.77703076117975,26.89%,61.27%,65.61%,5222,696002
Lexington,41.93002935239488,21.625375096990986,48.43%,72.93%,65.95%,1223,150779
Stockton,41.61442489055624,27.588096009803916,33.71%,59.19%,60.48%,3498,575183
Henderson,72.30753767160908,37.49061563272013,48.15%,74.23%,75.37%,5300,1010688
St Paul,55.32677874353424,22.922262492666825,58.57%,87.52%,84.24%,4372,665009
St Louis,54.84386087684097,26.320386172492913,52.01%,85.84%,83.68%,7163,1149258
Cincinnati,55.59903399610803,24.859496036926465,55.29%,76.14%,73.37%,6993,965845
Pittsburgh,53.53984815810794,29.72901261616689,44.47%,82.94%,81.17%,9109,1498106
Greensboro,36.46302669293394,24.788071688060537,32.02%,64.55%,65.28%,7127,1661505
Anchorage,112.10130940915094,47.47421118509814,57.65%,95.29%,90.45%,3501,595048
Plano,71.24816045202095,45.36515273196814,36.33%,80.04%,77.78%,4320,727775
Lincoln,54.18361973016301,31.44120283987596,41.97%,71.41%,74.13%,5819,575424
Orlando,91.36618774237282,52.79310509022206,42.22%,67.79%,65.15%,13599,1785151
Irvine,78.13113872435558,36.24508872495604,53.61%,86.38%,85.47%,4520,603932
Newark,53.368066131399075,25.080759289952635,53.00%,70.99%,71.46%,6160,1048736
Toledo,39.403245990902775,27.45216159341813,30.33%,73.71%,73.91%,3803,617740
Durham,49.02383234051671,24.421263721663795,50.18%,73.30%,71.71%,5797,1207740
Chula Vista,56.18009994940055,33.01740721111664,41.23%,79.13%,79.89%,2972,410667
Fort Wayne,42.449837952025476,28.307088229358374,33.32%,67.86%,65.86%,3395,416825
Jersey City,58.50867697887828,26.485383772372614,54.73%,84.39%,83.12%,4626,729312
St Petersburg,65.11557461382814,32.310191737729696,50.38%,79.38%,82.64%,4020,774671
Laredo,38.116305771479546,26.667449335925074,30.04%,68.38%,71.43%,2246,282984
Madison,44.23275065414833,20.44583980799453,53.78%,67.59%,73.49%,944,87223
Chandler,58.24579698658603,30.95636176885488,46.85%,76.90%,79.89%,3459,467780
Buffalo,43.5372896634116,27.719740884756412,36.33%,69.95%,74.86%,5178,928577
Lubbock,52.82722974173333,38.64657909769527,26.84%,54.05%,63.28%,6099,710765
Scottsdale,87.6952882339693,45.40414910756253,48.23%,81.06%,81.90%,4738,571826
Reno,57.953340718142435,30.569549439626627,47.25%,79.92%,78.01%,4885,663558
Glendale,53.98211269275431,15.095475598270486,72.04%,83.73%,81.86%,252,35690
Gilbert,63.85331038188158,35.015023166797164,45.16%,78.06%,78.56%,3908,444848
Winston-Salem,37.938814238831895,24.625546516132225,35.09%,64.74%,59.42%,3694,608746
North Las Vegas,46.53447863903301,29.793411306857998,35.98%,69.93%,74.46%,2918,479274
Norfolk,45.47026368201478,30.005340264337395,34.01%,66.80%,64.59%,5299,1212503
Chesapeake,41.92905516182425,25.679440223483855,38.76%,66.14%,62.79%,2252,454075
Garland,36.28261967860779,27.193133569257736,25.05%,62.36%,61.71%,3331,544483
Irving,56.02592588981607,32.87236782080349,41.33%,67.82%,64.69%,4043,656625
Hialeah,33.14626883670398,21.84591354888969,34.09%,72.68%,67.21%,1870,242334
Fremont,77.64325425199219,33.49504556142905,56.86%,86.95%,79.58%,2935,428353
Boise,65.92136977226282,29.98889816032205,54.51%,83.68%,78.98%,3196,451093
Richmond,53.4250831446597,32.556496725051076,39.06%,73.43%,72.55%,8823,1532713
Baton Rouge,42.278944287899755,28.68838433920381,32.14%,55.85%,57.37%,7489,2129265
Spokane,61.08198757334542,35.3692563896335,42.10%,69.08%,77.20%,2349,332330
