location,mobility_before_distancing,mobility_after_distancing,general_reduction,median_reduction,median_seasonal_reduction,num_users,num_records
Las Vegas,83.40664739488203,55.26918431264431,33.74%,67.37%,70.07%,17607,2806272
Louisville,45.442073779003344,25.20588921771749,44.53%,70.42%,69.48%,7445,1264255
Baltimore,45.28145947439469,24.25343935184683,46.44%,71.87%,74.07%,13493,3012635
Milwaukee,52.900605694709604,30.701897271111253,41.96%,72.59%,74.44%,8331,1518620
Albuquerque,51.33817556179832,24.754680552195907,51.78%,82.91%,82.50%,6877,1084797
Tucson,53.771668970008754,29.71684856307948,44.74%,73.58%,77.10%,8036,1227181
Fresno,37.83388712365689,20.877289935820325,44.82%,65.84%,71.28%,8184,1352974
Mesa,48.70520433842594,32.242508572257755,33.80%,73.28%,73.27%,5518,887632
Sacramento,61.63325158296893,40.15150752482347,34.85%,75.10%,77.14%,9532,1589988
Atlanta,88.88122290245552,57.393903427813655,35.43%,59.79%,59.29%,33660,6329397
Kansas City,61.36704122704329,33.548178440839855,45.33%,73.69%,73.72%,10093,1640091
Colorado Springs,64.4597849612926,35.693600240550616,44.63%,78.96%,82.39%,5150,810876
Miami,113.56945098981848,77.12075507732152,32.09%,67.66%,70.80%,22773,2217026
Raleigh,52.635136908307906,27.69813240061555,47.38%,71.80%,70.88%,11210,1730371
Omaha,49.46854043193473,28.77691647637021,41.83%,75.30%,74.36%,8868,1184323
Long Beach,55.41610903820959,31.481012450730738,43.19%,70.03%,71.11%,10520,1949437
Virginia Beach,49.75456590266144,32.81734254922762,34.04%,75.39%,72.28%,6889,1220241
Oakland,86.957624504286,32.90047415481248,62.16%,85.27%,85.70%,10225,2032942
Minneapolis,69.60908950788057,31.49714784939251,54.75%,83.11%,83.64%,11739,1926058
Tulsa,49.87123436994465,29.865204055395605,40.12%,71.56%,69.58%,5193,843573
Arlington,56.14201483594515,30.038029850368687,46.50%,77.01%,75.84%,14503,2438847
Tampa,70.5191412925726,38.72925999810845,45.08%,72.75%,71.45%,10499,1614665
New Orleans,55.69454646083098,34.83923370387082,37.45%,65.58%,66.69%,17818,4239529
Wichita,39.36016665063275,23.387692140152488,40.58%,67.75%,66.03%,5675,743814
Cleveland,53.621298096737966,34.53622971809749,35.59%,62.76%,61.98%,9825,2041341
Bakersfield,39.36113888517502,26.84947633383525,31.79%,62.84%,62.75%,5764,932543
Aurora,42.76371340428087,18.16823833111979,57.51%,78.00%,78.59%,734,64955
Anaheim,65.70611466130882,37.84571238614309,42.40%,69.76%,67.51%,8680,982779
Honolulu,140.24315908198352,71.5811730208746,48.96%,83.71%,82.21%,11953,1140141
Santa Ana,46.35113232820418,22.107231950343717,52.30%,68.67%,68.50%,3040,434584
Riverside,45.18332056908594,30.630227327019128,32.21%,67.15%,71.35%,6162,854739
Corpus Christi,48.911379493023354,37.2414746337821,23.86%,56.78%,58.13%,5339,743699
Lexington,41.998953681604405,23.628650759593373,43.74%,65.50%,65.21%,1253,162373
Stockton,41.54522038682076,29.481132369642342,29.04%,60.36%,65.43%,3620,623793
Henderson,73.21571645347998,40.2179598753084,45.07%,70.57%,72.07%,5426,1097206
St Paul,55.43668814653509,22.965364777803263,58.57%,86.01%,84.22%,4464,719405
St Louis,54.894139672873116,27.95287871359295,49.08%,83.62%,83.98%,7331,1243585
Cincinnati,55.33347939675791,24.463648206465262,55.79%,74.33%,73.24%,7141,1052425
Pittsburgh,53.910921248281184,28.69005082504312,46.78%,79.61%,77.60%,9256,1613231
Greensboro,36.42160747887707,26.078100399789907,28.40%,59.47%,58.77%,7296,1795074
Anchorage,110.65580398574335,48.66332640194073,56.02%,93.23%,91.21%,3611,651997
Plano,61.041328684114845,31.70982109731287,48.05%,76.88%,78.47%,4423,795507
Lincoln,54.085533737751376,31.338342564909343,42.06%,67.72%,67.88%,5914,627799
Orlando,91.55782791453943,58.67786112680415,35.91%,64.80%,63.65%,13941,1972078
Irvine,78.72106764124905,39.45803983126349,49.88%,81.71%,82.38%,4616,680119
Newark,53.018098271162344,26.56368776774037,49.90%,69.38%,69.95%,6324,1119873
Toledo,39.645164988146256,26.972461062334904,31.97%,69.38%,66.86%,3896,675103
Durham,49.18605795547318,25.281618634286648,48.60%,71.31%,71.34%,5929,1297566
Chula Vista,56.46217749674197,34.25106362759628,39.34%,77.14%,80.43%,3028,439824
Fort Wayne,42.667175192625365,28.693748731545554,32.75%,63.03%,62.72%,3504,460555
Jersey City,59.477681346413384,27.32232958912976,54.06%,82.24%,82.49%,4766,801204
St Petersburg,65.2033439952418,33.932721240203556,47.96%,73.62%,76.51%,4135,842402
Laredo,38.00052055722179,28.81023328423689,24.18%,59.70%,61.23%,2301,307790
Madison,44.38635754785992,22.94454873911005,48.31%,66.58%,69.78%,964,96896
Chandler,58.796563495142756,33.459927961974856,43.09%,74.76%,72.75%,3559,502922
Buffalo,43.47168097795975,27.1198563574976,37.61%,69.62%,68.85%,5323,1015867
Lubbock,52.285897133650465,39.24667583177398,24.94%,50.18%,58.48%,6219,759552
Scottsdale,87.95745659598161,47.67692126463313,45.80%,78.72%,80.87%,4862,633581
Reno,57.70276886572647,31.650314882370143,45.15%,78.14%,76.88%,4999,726654
Glendale,54.46842143593401,13.92203153766062,74.44%,86.40%,87.80%,246,38653
Gilbert,63.31129496495291,32.163244338796304,49.20%,76.24%,76.45%,3997,486257
Winston-Salem,38.112602444948436,25.961249073350892,31.88%,59.44%,57.69%,3777,656286
North Las Vegas,46.789090181191966,32.530544924287604,30.47%,64.96%,65.72%,3038,521142
Norfolk,45.007837811760425,31.5902174224445,29.81%,63.00%,62.45%,5422,1298935
Chesapeake,41.65276401567279,26.65251752691364,36.01%,62.56%,59.82%,2324,480466
Garland,36.18909101689627,28.41085309674155,21.49%,60.13%,56.53%,3429,578009
Irving,56.25081610457928,33.276626877535485,40.84%,64.33%,66.20%,4167,701721
Hialeah,33.1269866788771,25.25226323082538,23.77%,68.10%,69.76%,1936,263236
Fremont,78.12598057269496,35.69904435156151,54.31%,83.07%,82.24%,3009,464005
Boise,66.8645503268325,30.61617048266696,54.21%,78.60%,77.06%,3263,492415
Richmond,53.195129630336005,33.919457499021036,36.24%,69.81%,70.12%,9061,1661876
Baton Rouge,42.5655874797151,30.049058170875913,29.41%,50.97%,52.91%,7679,2326141
Spokane,59.53081104184058,37.71802954331138,36.64%,70.06%,72.46%,2405,358097
